Iteration,x,y,Utility
7,0,4,64.00967869988186
7,1,4,0.0
7,2,4,67.22555515008126
7,3,4,0.0
7,4,4,0.0
7,5,4,0.0
7,6,4,0.0
7,7,4,69.79431026472504
7,8,4,70.5493337152889
7,9,4,69.79431026472504
7,0,5,62.78176674416194
7,1,5,63.576262651147296
7,2,5,64.43011495766386
7,3,5,64.94531805468763
7,4,5,65.8164551887937
7,5,5,66.95710960606381
7,6,5,67.85364814864685
7,7,5,68.76150662232313
7,8,5,0.0
7,9,5,0.0
7,0,6,61.94846559356457
7,1,6,0.0
7,2,6,0.0
7,3,6,0.0
7,4,6,63.74831057339088
7,5,6,0.0
7,6,6,0.0
7,7,6,0.0
7,8,6,0.0
7,9,6,0.0
7,0,7,61.00048273291664
7,1,7,59.98727312274912
7,2,7,60.79580867943172
7,3,7,61.86524589814309
7,4,7,62.69749323229279
7,5,7,61.86524589814309
7,6,7,60.79580867943172
7,7,7,59.98727312274912
7,8,7,59.18881905679823
7,9,7,58.304348798102815
7,0,8,0.0
7,1,8,0.0
7,2,8,58.790265641452365
7,3,8,0.0
7,4,8,0.0
7,5,8,0.0
7,6,8,58.79026564145236
7,7,8,0.0
7,8,8,0.0
7,9,8,57.52687882597544
7,0,9,56.12113030686309
7,1,9,56.88085092900168
7,2,9,57.65016398323795
7,3,9,55.530876594966095
7,4,9,56.28314451872214
7,5,9,57.04491077484885
7,6,9,57.81629529178521
7,7,9,57.04491077484885
7,8,9,56.28314451872214
7,9,9,56.70680566910204
8,0,0,69.83193891117914
8,1,0,71.01357062436806
8,2,0,69.27560884958066
8,3,0,71.28813183458217
8,4,0,73.43013935710341
8,5,0,72.89317008764567
8,6,0,75.04311838330642
8,7,0,76.1508006201531
8,8,0,77.30114215480494
8,9,0,76.1625380771448
8,0,1,67.84540199077931
8,1,1,68.9162434141887
8,2,1,70.27907714101705
8,3,1,71.45887121375273
8,4,1,72.43359816918748
8,5,1,73.1614086083142
8,6,1,74.16968217202935
8,7,1,75.04797712106591
8,8,1,75.092196542493
8,9,1,75.15479983570745
8,0,2,0.0
8,1,2,0.0
8,2,2,69.3522526865211
8,3,2,0.0
8,4,2,0.0
8,5,2,0.0
8,6,2,0.0
8,7,2,0.0
8,8,2,72.90852456212144
8,9,2,0.0
8,0,3,66.16755846223626
8,1,3,67.31334639867501
8,2,3,68.21448139388325
8,3,3,67.31334639867501
8,4,3,67.88387338048295
8,5,3,68.79198158330861
8,6,3,69.71155579879618
8,7,3,70.64274079983285
8,8,3,71.69043116873402
8,9,3,70.64274079983285
8,0,4,64.09487100045355
8,1,4,0.0
8,2,4,67.31334639867501
8,3,4,0.0
8,4,4,0.0
8,5,4,0.0
8,6,4,0.0
8,7,4,69.80475694793063
8,8,4,70.55978039849454
